Date,SHY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV
2023-01-03,73.6468505859375,73.55242919921875,76.90029907226562,32.81818771362305,94.3142318725586,120.79946899414062,69.05213165283203,64.77034759521484,129.43423461914062
2023-01-04,73.71936798095703,74.8320083618164,76.89118957519531,33.344120025634766,95.14793395996094,121.11307525634766,69.32174682617188,65.35833740234375,129.77822875976562
2023-01-05,73.6196517944336,73.647216796875,78.29434204101562,33.09550094604492,94.12256622314453,118.76097869873047,68.62444305419922,63.94349670410156,128.4500274658203
2023-01-06,73.90066528320312,76.17794036865234,79.77951049804688,33.831809997558594,96.7003402709961,122.24010467529297,70.4560317993164,65.22972106933594,129.63487243652344
2023-01-09,73.97319030761719,76.66133117675781,79.49705505371094,33.707496643066406,96.26911926269531,123.66116333007812,69.76802825927734,65.67071533203125,127.4658203125
2023-01-10,73.90973663330078,77.42909240722656,80.06195068359375,33.898746490478516,96.79618835449219,124.42559051513672,69.67505645751953,65.68907928466797,128.5360565185547
2023-01-11,73.97319030761719,78.64231872558594,80.3079605102539,34.21430206298828,97.7257308959961,126.58167266845703,69.71224212646484,66.2219467163086,129.26220703125
2023-01-12,74.13639068603516,78.93617248535156,81.83869171142578,34.2812385559082,98.3006820678711,127.52252197265625,69.1636962890625,65.7717514038086,128.85134887695312
2023-01-13,74.00946044921875,79.41956329345703,81.9571304321289,34.5394172668457,98.1856918334961,127.88516235351562,69.48909759521484,65.53290557861328,129.42465209960938
2023-01-17,74.05479431152344,78.62335968017578,82.13023376464844,34.3099250793457,97.35197448730469,128.46336364746094,69.53559875488281,65.44103240966797,128.8226776123047
2023-01-18,74.21796417236328,77.51439666748047,80.6268539428711,33.66924285888672,95.52164459228516,126.80708312988281,67.638916015625,63.869991302490234,127.00718688964844
2023-01-19,74.19983673095703,76.91725158691406,81.62911224365234,33.277183532714844,93.55718994140625,125.32722473144531,66.99738311767578,63.22690200805664,127.31297302246094
2023-01-20,74.13639068603516,78.46222686767578,82.4400405883789,33.80311965942383,94.86044311523438,128.71817016601562,67.5180435180664,63.60356903076172,127.95318603515625
2023-01-23,74.06383514404297,78.71815490722656,82.54937744140625,34.19517135620117,95.89539337158203,131.64845275878906,67.73188018798828,63.6219482421875,128.3927001953125
2023-01-24,74.09105682373047,78.76554870605469,82.23046875,34.21430206298828,96.52787017822266,131.5896759033203,68.01080322265625,63.94349670410156,127.54227447509766
2023-01-25,74.13639068603516,78.92668914794922,82.23958587646484,34.48204803466797,95.99121856689453,131.31524658203125,68.17816925048828,63.079898834228516,127.58052825927734
2023-01-26,74.09105682373047,79.30581665039062,84.83634185791016,34.663734436035156,96.51827239990234,133.41253662109375,67.93643188476562,63.291202545166016,127.81941223144531
2023-01-27,74.09105682373047,79.04988861083984,83.12340545654297,34.663734436035156,96.92076110839844,133.97116088867188,67.7411880493164,63.291202545166016,126.94987487792969
2023-01-30,74.01851654052734,78.50962829589844,81.2191162109375,34.491607666015625,95.97205352783203,131.4132537841797,67.8248519897461,63.00639724731445,125.80325317382812
2023-01-31,74.1545181274414,80.23469543457031,81.93891143798828,34.96017074584961,97.60115814208984,133.24594116210938,68.5593490600586,63.474952697753906,127.42762756347656
2023-02-01,74.28347778320312,80.76548767089844,80.32617950439453,34.96017074584961,98.31025695800781,136.3820343017578,69.10791015625,63.585205078125,128.0295867919922
2023-02-02,74.29256439208984,80.50957489013672,78.49478149414062,35.05579376220703,99.07688903808594,140.10618591308594,68.51287078857422,63.7230110168457,127.16007232666016
2023-02-03,74.02010345458984,79.05938720703125,78.3216781616211,34.98885726928711,98.55941009521484,138.93995666503906,68.24325561523438,62.39086151123047,126.78742980957031
2023-02-06,73.81120300292969,78.18736267089844,77.96632385253906,34.979305267333984,98.31983184814453,137.24447631835938,68.32693481445312,62.923702239990234,126.0803451538086
2023-02-07,73.84752655029297,79.23946380615234,80.49930572509766,35.38091278076172,98.6264877319336,140.6746368408203,68.0386962890625,62.89614486694336,126.89253234863281
2023-02-08,73.87477111816406,78.60440826416016,79.77951049804688,35.17054748535156,98.07069396972656,138.97915649414062,67.5180435180664,61.83960723876953,126.51988983154297
2023-02-09,73.82030487060547,77.46700286865234,79.09614562988281,34.77848434448242,97.18907165527344,138.21470642089844,67.22053527832031,60.994380950927734,125.4114761352539
2023-02-10,73.7839584350586,77.75135803222656,82.19403839111328,34.89323043823242,97.87903594970703,137.57769775390625,67.84346771240234,62.20710372924805,126.59634399414062
2023-02-13,73.80213165283203,78.15892791748047,81.98448944091797,35.29485321044922,98.77024841308594,139.9591827392578,68.61514282226562,62.58377456665039,127.6473617553711
2023-02-14,73.64769744873047,78.3390121459961,82.01181030273438,35.103607177734375,98.5019302368164,140.55702209472656,67.99222564697266,62.317359924316406,126.89253234863281
2023-02-15,73.65677642822266,78.68022918701172,80.61775207519531,35.14185333251953,99.11524200439453,141.21363830566406,68.12237548828125,62.721595764160156,126.26190185546875
2023-02-16,73.66587829589844,77.78926849365234,79.82506561279297,34.788055419921875,98.08987426757812,138.7635498046875,67.62960815429688,62.24385452270508,125.0006332397461
2023-02-17,73.72946166992188,77.05944061279297,76.98229217529297,34.797607421875,98.73191833496094,137.02886962890625,68.5035629272461,62.91453170776367,126.11856842041016
2023-02-21,73.58413696289062,75.78931427001953,76.59962463378906,34.08042526245117,96.47037506103516,133.77516174316406,68.24325561523438,61.73855209350586,124.48463439941406
2023-02-22,73.62046813964844,76.3580322265625,76.08939361572266,34.04217529296875,96.23078918457031,133.5791473388672,68.14097595214844,61.49968338012695,124.06420135498047
2023-02-23,73.66587829589844,76.44334411621094,77.23741149902344,34.07086944580078,96.68118286132812,135.79403686523438,68.05728912353516,61.178123474121094,124.3986587524414
2023-02-24,73.51146697998047,76.95516967773438,77.13719940185547,34.09955596923828,96.12538146972656,133.37335205078125,67.60173797607422,61.196510314941406,122.79338073730469
2023-02-27,73.57505798339844,77.2110824584961,77.36498260498047,34.08999252319336,96.9782485961914,134.08877563476562,67.52732849121094,60.7830696105957,122.42072296142578
2023-02-28,73.55689239501953,77.56177520751953,76.2533950805664,34.156925201416016,96.75785064697266,133.7947540283203,66.9695053100586,59.717350006103516,121.51298522949219
2023-03-01,73.42222595214844,78.16839599609375,77.75676727294922,34.04217529296875,97.14115142822266,132.8147430419922,66.47672271728516,58.734310150146484,121.31232452392578
2023-03-02,73.44950866699219,79.05938720703125,78.44013214111328,33.87961959838867,98.2815170288086,134.45140075683594,67.38787841796875,59.84597396850586,122.0576400756836
2023-03-03,73.49502563476562,80.18730926513672,79.50617218017578,34.41511535644531,99.34520721435547,137.3424835205078,67.44367218017578,60.86576461791992,123.42402648925781
2023-03-06,73.4586181640625,78.8887710571289,79.54261779785156,34.44379806518555,99.16314697265625,137.99908447265625,67.62033081054688,61.15974426269531,123.36669158935547
2023-03-07,73.30390167236328,77.33429718017578,78.15767669677734,33.55449295043945,97.88863372802734,136.2840576171875,66.9509048461914,60.158348083496094,121.37921905517578
2023-03-08,73.26749420166016,77.71344757080078,77.35586547851562,33.43018341064453,98.11862182617188,137.4110870361328,67.06246948242188,60.61770248413086,120.7294692993164
2023-03-09,73.50411987304688,75.71348571777344,76.26250457763672,32.072322845458984,96.6716079711914,135.4412078857422,66.43953704833984,60.130767822265625,119.50640106201172
2023-03-10,73.90453338623047,74.10215759277344,75.28756713867188,31.489017486572266,94.87002563476562,133.0597381591797,66.11412811279297,59.184486389160156,118.6273193359375
2023-03-13,74.64166259765625,73.3438949584961,73.75685119628906,30.24590301513672,94.33340454101562,133.78497314453125,66.4488296508789,60.094032287597656,119.73571014404297
2023-03-14,74.35955810546875,74.28225708007812,74.48577880859375,30.85789680480957,95.33000946044922,136.87208557128906,67.05316925048828,60.88413619995117,120.80592346191406
2023-03-15,74.79637908935547,71.87474822998047,70.48587036132812,30.035526275634766,92.98220825195312,136.9504852294922,67.49016571044922,61.71099090576172,120.70079803466797
2023-03-16,74.4960708618164,72.69935607910156,71.251220703125,30.609272003173828,94.1800537109375,140.79222106933594,67.53663635253906,62.124420166015625,121.82830047607422
2023-03-17,74.86917877197266,71.57142639160156,70.1305160522461,29.624347686767578,92.6372299194336,140.5962371826172,67.04387664794922,61.52725601196289,120.26126861572266
2023-03-20,74.7781982421875,73.04413604736328,71.53450775146484,29.953962326049805,93.86405944824219,140.975341796875,67.97343444824219,62.00850296020508,121.78549194335938
2023-03-21,74.4960708618164,73.92945861816406,74.01105499267578,30.713144302368164,94.95133972167969,142.11468505859375,67.9173583984375,60.75907516479492,122.52411651611328
2023-03-22,74.84186553955078,72.6157455444336,72.43675231933594,30.002010345458984,93.13277435302734,140.7003173828125,67.29145050048828,59.565185546875,120.67278289794922
2023-03-23,75.06027221679688,72.53006744384766,71.43323516845703,29.80020523071289,92.86334991455078,142.98887634277344,67.02986145019531,58.95435333251953,120.44255828857422
2023-03-24,75.09669494628906,73.12027740478516,71.70944213867188,29.780986785888672,93.24823760986328,143.36209106445312,68.16961669921875,60.79609680175781,122.11164093017578
2023-03-27,74.7781982421875,73.66290283203125,73.23771667480469,30.194210052490234,94.02764129638672,142.252197265625,68.5339584350586,60.870140075683594,122.61043548583984
2023-03-28,74.6962890625,74.01512145996094,74.37012481689453,30.184598922729492,94.50874328613281,141.5842742919922,68.65540313720703,61.03672790527344,121.87183380126953
2023-03-29,74.6689682006836,75.04325103759766,75.4012451171875,30.62665557861328,95.88470458984375,144.55055236816406,69.03841400146484,61.925209045410156,122.20755767822266
2023-03-30,74.67805480957031,75.55731964111328,75.73267364501953,30.559383392333984,96.08676147460938,146.2301483154297,69.23460388183594,62.193603515625,122.86944580078125
2023-03-31,74.76908111572266,76.78535461425781,76.2574462890625,30.89573097229004,97.35690307617188,148.3222198486328,69.79512786865234,62.6471061706543,124.18360900878906
2023-04-03,74.86026763916016,77.27084350585938,79.70988464355469,30.953388214111328,97.53009796142578,148.0864715576172,70.15946960449219,62.221370697021484,125.57450866699219
2023-04-04,75.03355407714844,76.15703582763672,78.26447296142578,30.66509437561035,95.34586334228516,147.271240234375,70.01933288574219,62.53603744506836,125.59367370605469
2023-04-05,75.13388061523438,75.9856948852539,79.4428939819336,30.62665557861328,94.1046142578125,145.5916748046875,70.34632110595703,64.1556625366211,127.7615737915039
2023-04-06,75.10652923583984,75.80480194091797,78.2368392944336,30.741975784301758,94.07573699951172,146.41673278808594,70.4023666381836,64.6091537475586,128.07815551757812
2023-04-10,74.8420181274414,76.16655731201172,78.8628921508789,30.809242248535156,94.93211364746094,146.3381805419922,70.4023666381836,64.4795913696289,127.9918212890625
2023-04-11,74.83292388916016,76.75678253173828,79.60861206054688,31.078323364257812,95.49982452392578,144.96307373046875,70.60789489746094,64.53511810302734,128.4234619140625
2023-04-12,74.91500091552734,76.81390380859375,79.66386413574219,31.011051177978516,95.8173599243164,144.13804626464844,70.29027557373047,64.47032928466797,128.46182250976562
2023-04-13,74.96060943603516,77.60403442382812,80.1610107421875,31.289731979370117,96.1733627319336,146.81942749023438,70.68265533447266,64.4795913696289,130.13092041015625
2023-04-14,74.78730773925781,77.04236602783203,80.30830383300781,31.597253799438477,96.05789947509766,146.0041961669922,70.23422241210938,63.75769805908203,129.08534240722656
2023-04-17,74.67788696289062,77.48979949951172,79.36003112792969,31.96242332458496,96.81805419921875,146.5345916748047,70.68265533447266,64.10938262939453,128.9798126220703
2023-04-18,74.65963745117188,77.81346893310547,79.67306518554688,32.05852508544922,97.27992248535156,146.9864044189453,70.89751434326172,63.776206970214844,128.09732055664062
2023-04-19,74.59577178955078,77.59452056884766,79.39686584472656,32.13540267944336,97.20293426513672,146.56405639648438,70.85078430175781,64.26673126220703,128.49061584472656
2023-04-20,74.77820587158203,77.50881958007812,78.69718933105469,32.039302825927734,97.02975463867188,145.6014862060547,71.01895141601562,64.24821472167969,127.96302795410156
2023-04-21,74.73258209228516,76.82341766357422,78.2368392944336,31.923988342285156,96.80843353271484,145.13006591796875,71.53276824951172,64.43331909179688,128.82635498046875
2023-04-24,74.81465911865234,77.34699249267578,79.43370819091797,31.84709930419922,97.03938293457031,144.4916229248047,71.82237243652344,64.75724029541016,129.54574584960938
2023-04-25,75.10652923583984,75.67153930664062,77.94223022460938,31.299346923828125,95.24964141845703,141.40753173828125,71.72895812988281,64.69245910644531,128.16444396972656
2023-04-26,75.01532745361328,74.77670288085938,76.90190887451172,31.001436233520508,93.45030212402344,143.5094451904297,71.1684341430664,63.17464065551758,126.34191131591797
2023-04-27,74.86937713623047,75.79529571533203,77.17809295654297,31.501148223876953,95.29776000976562,146.55426025390625,71.96250915527344,63.933536529541016,127.0037612915039
2023-04-28,74.95148468017578,76.68062591552734,78.37494659423828,31.87593650817871,96.22147369384766,148.14541625976562,72.34555053710938,63.84098815917969,128.0877227783203
2023-05-01,74.7878189086914,76.64253234863281,77.49111938476562,31.789445877075195,96.74108123779297,148.23379516601562,72.4015884399414,63.95204544067383,128.74961853027344
2023-05-02,75.03466796875,75.90001678466797,74.12153625488281,31.068710327148438,95.73075866699219,146.84890747070312,72.20541381835938,63.17464065551758,128.19326782226562
2023-05-03,75.2175064086914,75.0622787475586,72.72215270996094,30.713144302368164,95.3651123046875,145.611328125,71.61685180664062,62.9987907409668,128.02056884765625
2023-05-04,75.33634948730469,74.5767822265625,71.91197204589844,30.31913948059082,94.325927734375,144.9139862060547,71.43933868408203,63.48005294799805,127.0037612915039
2023-05-05,75.15349578857422,75.83336639404297,73.86376190185547,31.068710327148438,95.75000762939453,148.54812622070312,72.10265350341797,63.88727951049805,128.145263671875
2023-05-08,75.03466796875,75.58587646484375,73.86376190185547,31.11676025390625,95.40360260009766,148.4695281982422,71.88777160644531,63.69291687011719,127.86711883544922
2023-05-09,75.01636505126953,74.90045166015625,73.89138793945312,31.001436233520508,95.61529541015625,147.3302001953125,71.66357421875,63.609615325927734,127.01338958740234
2023-05-10,75.19923400878906,74.94805145263672,73.05358123779297,30.82846450805664,95.26888275146484,149.1276092529297,71.55146026611328,64.19267272949219,127.36831665039062
2023-05-11,75.24491882324219,74.21501922607422,72.17898559570312,30.780410766601562,94.69156646728516,148.459716796875,71.76631927490234,63.535587310791016,126.97502136230469
2023-05-12,75.11695098876953,74.34830474853516,72.28944396972656,30.65548324584961,94.75891876220703,148.26329040527344,72.04659271240234,63.88727951049805,126.80235290527344
2023-05-15,75.12609100341797,74.97660064697266,72.65770721435547,30.90534019470215,95.22077178955078,149.49099731445312,71.86909484863281,63.08209991455078,126.58171844482422
2023-05-16,75.03466796875,73.73905944824219,70.87165832519531,30.617048263549805,93.9314193725586,149.64816284179688,71.2618637084961,61.68458557128906,125.52655029296875
2023-05-17,74.95240783691406,74.22455596923828,72.23421478271484,31.23207664489746,95.54792785644531,151.6420440673828,71.22447967529297,61.46246337890625,125.6800308227539
2023-05-18,74.81526947021484,74.66246795654297,72.75898742675781,31.462718963623047,96.24073028564453,154.74581909179688,70.87882995605469,61.27735900878906,125.37305450439453
2023-05-19,74.76043701171875,74.85284423828125,73.32056427001953,31.328174591064453,96.00979614257812,154.67703247070312,70.925537109375,61.184814453125,125.95821380615234
2023-05-22,74.73297119140625,74.4625473022461,73.01676177978516,31.38582992553711,95.99055480957031,154.97171020507812,69.85118103027344,61.203311920166016,126.08290100097656
2023-05-23,74.72383117675781,73.31067657470703,73.79931640625,31.020662307739258,94.83589172363281,152.68319702148438,69.33736419677734,60.99045181274414,124.70160675048828
2023-05-24,74.63243103027344,72.47293853759766,74.12153625488281,30.617048263549805,93.61387634277344,151.56344604492188,68.8889389038086,60.59249496459961,123.84786987304688
2023-05-25,74.46785736083984,72.21591186523438,72.80500793457031,30.607437133789062,93.92179107666016,157.37808227539062,68.36578369140625,59.77804183959961,122.58167266845703
2023-05-26,74.44960021972656,72.5776596069336,72.51960754394531,30.857290267944336,94.62420654296875,161.8471221923828,68.5993423461914,59.77804183959961,122.33226013183594
2023-05-30,74.59587097167969,72.1873550415039,71.77388000488281,30.847681045532227,94.47987365722656,162.7114715576172,67.81461334228516,59.54667282104492,121.57445526123047
2023-05-31,74.66899871826172,71.41626739501953,70.51258087158203,30.52094841003418,93.19050598144531,161.3560028076172,67.88932800292969,60.092716217041016,122.62004089355469
2023-06-01,74.78538513183594,72.36823272705078,71.38721466064453,30.847681045532227,94.38365173339844,162.99627685546875,67.83328247070312,59.648475646972656,123.4258041381836
2023-06-02,74.5746078491211,74.79573822021484,73.55994415283203,31.520368576049805,97.12596893310547,163.9293670654297,68.76750183105469,60.26856231689453,125.0085678100586
2023-06-05,74.59292602539062,74.73863220214844,73.07201385498047,31.357006072998047,96.45240020751953,162.98646545410156,68.5152587890625,60.55546188354492,125.45938873291016
2023-06-06,74.55630493164062,75.214599609375,73.66121673583984,31.751008987426758,97.05860900878906,162.9471893310547,68.16961669921875,60.509193420410156,124.413818359375
2023-06-07,74.50131225585938,76.10943603515625,75.61300659179688,31.87593650817871,98.61738586425781,160.51129150390625,67.94540405273438,61.536495208740234,123.92461395263672
2023-06-08,74.62041473388672,75.83336639404297,75.29076385498047,31.84709930419922,98.79058837890625,162.24981689453125,68.41250610351562,61.80488967895508,124.72077941894531
2023-06-09,74.48298645019531,75.205078125,74.87648010253906,31.856719970703125,98.53079986572266,163.0552215576172,68.3003921508789,61.44395446777344,125.10446166992188
2023-06-12,74.54712677001953,75.54779815673828,74.15837097167969,31.84709930419922,99.23321533203125,166.60096740722656,68.28170776367188,61.33289337158203,125.55533599853516
2023-06-13,74.40966796875,77.29940032958984,74.50820922851562,32.039302825927734,100.38787078857422,167.61264038085938,68.56198120117188,61.32363510131836,126.18843841552734
2023-06-14,74.36385345458984,76.9757308959961,73.74407196044922,31.914371490478516,100.11844635009766,169.34130859375,68.98236083984375,61.28662109375,124.89344787597656
2023-06-15,74.51960754394531,77.6325912475586,74.55423736572266,32.337215423583984,101.6291275024414,171.52178955078125,69.6736831665039,61.95297622680664,126.83111572265625
2023-06-16,74.41883850097656,77.8229751586914,74.44377899169922,32.26994323730469,101.4655532836914,170.10740661621094,69.75775909423828,62.28614807128906,126.82154846191406
2023-06-20,74.44631958007812,76.76972198486328,72.77758026123047,32.02861404418945,100.71202087402344,168.9578094482422,69.22713470458984,61.5556640625,126.67898559570312
2023-06-21,74.44631958007812,77.01844024658203,73.35340118408203,31.98999786376953,101.27234649658203,166.45779418945312,69.47174835205078,62.05012512207031,126.69822692871094
2023-06-22,74.36385345458984,76.8366928100586,72.3689193725586,31.739030838012695,100.53813171386719,167.8160858154297,69.8763198852539,61.574310302734375,127.56510925292969
2023-06-23,74.4280014038086,76.21487426757812,71.84881591796875,31.603891372680664,99.77494812011719,165.9951934814453,69.41529846191406,60.66936111450195,127.14129638671875
2023-06-26,74.48298645019531,77.00888061523438,73.1397933959961,31.536317825317383,100.60575866699219,164.8042755126953,69.50938415527344,61.26645278930664,126.41890716552734
2023-06-27,74.3730239868164,78.09943389892578,73.30696868896484,31.787294387817383,101.8133316040039,168.05230712890625,69.71636962890625,61.285099029541016,126.12995147705078
2023-06-28,74.45547485351562,77.56372833251953,74.04997253417969,31.710067749023438,101.8133316040039,168.15072631835938,69.2459487915039,60.38015365600586,125.72541046142578
2023-06-29,74.27220916748047,78.53948974609375,74.90443420410156,32.260292053222656,102.79872131347656,168.4459991455078,69.1800765991211,60.38015365600586,126.54412841796875
2023-06-30,74.29969787597656,79.27611541748047,75.38739013671875,32.540225982666016,103.67784118652344,171.12318420410156,69.7822265625,61.05187225341797,127.84442138671875
2023-07-03,74.21336364746094,79.57266235351562,75.5638656616211,32.723636627197266,103.69715881347656,170.759033203125,70.32791900634766,61.50900650024414,126.79454803466797
2023-07-05,74.1949691772461,77.61155700683594,75.14591979980469,32.65605926513672,103.1368408203125,169.70584106445312,70.20560455322266,62.20872497558594,126.72712707519531
2023-07-06,74.14901733398438,77.0471420288086,73.45556640625,32.376121520996094,102.36398315429688,169.2530975341797,70.02684783935547,61.45303726196289,125.71578216552734
2023-07-07,74.23173522949219,77.716796875,75.03445434570312,32.42439270019531,102.59584045410156,168.51492309570312,69.11422729492188,61.00521469116211,124.25172424316406
2023-07-10,74.34195709228516,77.69766235351562,75.61957550048828,32.56918716430664,104.05459594726562,168.9578094482422,69.09542083740234,60.74399948120117,125.23419952392578
2023-07-11,74.33277893066406,78.46297454833984,77.28205871582031,32.95530700683594,105.28150177001953,169.3219757080078,69.19891357421875,61.49968338012695,125.26307678222656
2023-07-12,74.55328369140625,79.49612426757812,77.9971923828125,33.16767120361328,105.09793090820312,171.24130249023438,69.35884857177734,62.39531326293945,124.92595672607422
2023-07-13,74.76455688476562,80.11793518066406,77.70000457763672,33.28350067138672,105.23318481445312,173.4755401611328,69.6505126953125,62.609886169433594,124.97411346435547
2023-07-14,74.57164001464844,79.64920043945312,75.64743041992188,33.06148910522461,104.9240493774414,173.21966552734375,69.8857192993164,62.36732864379883,126.85235595703125
